Product type,SKU,Price,Availability,Number of products sold,Revenue generated,Customer demographics,Stock levels,Lead times,Order quantities,Shipping times,Shipping carriers,Shipping costs,Supplier name,Location,Lead time,Production volumes,Manufacturing lead time,Manufacturing costs,Inspection results,Defect rates,Transportation modes,Routes,Costs
skincare,SKU6,38.08726001942101,100,833,1061.618523013288,Female,100,30,30,6,Carrier A,6.429019413001489,Supplier 4,Kolkata,19,104,14,68.28518731787568,Pass,4.939255288620948,Rail,Route C,706.4143058482018
skincare,SKU45,28.79629436178083,22,512,5876.9186249052145,Male,37,1,1,10,Carrier C,2.317371611222768,Supplier 4,Mumbai,25,104,19,1.0850685695870688,Pass,1.568855109910078,Sea,Route C,103.91624796070496
skincare,SKU34,1.6999760138659377,6,8,9866.465457979695,Non-binary,5,1,63,1,Carrier C,2.7168632474360015,Supplier 4,Chennai,30,104,1,62.522708757275716,Pending,0.45768633556318083,Rail,Route A,808.7328050074188
skincare,SKU83,79.14929417888585,25,996,9866.465457979695,Male,99,10,96,7,Carrier C,9.379273120063013,Supplier 4,Chennai,30,104,4,54.84666971721401,Pending,4.939255288620948,Rail,Route A,881.7583809365493
skincare,SKU33,71.93007098165819,1,548,2351.277553241228,Unknown,2,1,7,8,Carrier C,5.6855596035507565,Supplier 2,Bangalore,15,838,6,49.89515698660283,Pending,4.939255288620948,Sea,Route A,103.91624796070496
haircare,SKU49,99.1713286386242,65,996,9866.465457979695,Male,67,21,11,4,Carrier B,2.3333390368578595,Supplier 2,Delhi,30,364,30,20.49482347111749,Pass,0.0186075676310149,Rail,Route C,103.91624796070496
skincare,SKU88,10.414769655785097,26,683,3957.8385054552355,Female,100,5,18,4,Carrier B,1.8078610040554244,Supplier 1,Kolkata,23,202,1,39.60030334749535,Pending,3.784974058397429,Air,Route B,997.4134501331946
haircare,SKU43,34.571066775498,43,30,9866.465457979695,Male,100,1,10,3,Carrier A,4.834412027632461,Supplier 3,Chennai,22,208,4,99.46610860359912,Pending,4.136778122685061,Road,Route B,103.91624796070496
skincare,SKU38,79.86134761303855,67,996,1061.618523013288,Male,100,10,37,10,Carrier A,9.92981624527726,Supplier 4,Bangalore,1,862,28,74.95559173893359,Fail,4.939255288620948,Air,Route A,556.2868802374226
skincare,SKU82,99.1713286386242,1,8,9866.465457979695,Male,100,1,1,1,Carrier A,7.063768253283275,Supplier 4,Chennai,30,329,30,1.0850685695870688,Fail,0.11101614563472517,Road,Route A,103.91624796070496
cosmetics,SKU65,22.854832102392777,16,82,8172.992356781493,Male,0,1,18,5,Carrier B,1.8846320733306179,Supplier 4,Chennai,30,786,1,69.23975197625128,Fail,4.939255288620948,Rail,Route A,997.4134501331946
haircare,SKU14,73.71864429393368,44,996,8324.938308714585,Female,12,23,55,5,Carrier B,1.0134865660958965,Supplier 3,Chennai,30,104,14,1.0850685695870688,Pending,1.0795061614676302,Rail,Route C,856.2767060982173
skincare,SKU95,25.45892774094497,56,55,8571.279619518384,Male,0,1,96,9,Carrier C,5.157173358033683,Supplier 1,Chennai,30,104,13,59.1573240544258,Pass,0.0186075676310149,Air,Route A,997.4134501331946
skincare,SKU18,78.55215662014056,11,996,9866.465457979695,Male,100,5,1,1,Carrier B,4.652195755716949,Supplier 1,Bangalore,30,769,1,99.46610860359912,Pending,4.145790201629477,Rail,Route A,283.6376889558111
skincare,SKU54,29.834349788204353,100,996,7371.263878513571,Unknown,31,1,34,9,Carrier B,2.127366105919779,Supplier 4,Mumbai,30,244,1,15.983626367455798,Pending,2.441835796843232,Air,Route C,388.34111779844
haircare,SKU50,6.467248231705945,100,527,6070.994306250971,Female,21,1,86,2,Carrier C,1.0134865660958965,Supplier 3,Delhi,7,600,30,80.12729342856962,Pending,0.0186075676310149,Road,Route A,918.2849700830284
skincare,SKU16,5.054079657681749,70,8,7851.881843722421,Female,30,12,27,1,Carrier A,5.0478329999754425,Supplier 5,Kolkata,10,104,17,99.46610860359912,Pending,4.939255288620948,Rail,Route B,997.4134501331946
cosmetics,SKU72,99.1713286386242,1,134,1061.618523013288,Unknown,0,1,1,8,Carrier C,1.9743023544439087,Supplier 4,Bangalore,30,708,1,99.46610860359912,Pending,4.939255288620948,Sea,Route C,332.4072893493454
haircare,SKU26,66.67412763502205,17,996,6736.287624811333,Female,0,1,75,5,Carrier A,3.245869923637181,Supplier 1,Kolkata,13,167,22,99.46610860359912,Fail,4.939255288620948,Rail,Route A,584.0110302942438
skincare,SKU99,42.00114828439328,24,571,4458.948613516908,Non-binary,10,10,48,10,Carrier B,1.1061748777795049,Supplier 4,Chennai,25,985,1,99.46610860359912,Pending,3.42728749564961,Sea,Route C,997.4134501331946
skincare,SKU9,24.830173099075566,25,496,9866.465457979695,Male,10,9,72,5,Carrier A,6.5791989596169484,Supplier 4,Bangalore,29,330,30,1.0850685695870688,Fail,4.939255288620948,Rail,Route A,656.5113939423311
skincare,SKU59,76.80398083978194,100,340,1773.0692932619925,Male,4,17,1,1,Carrier B,1.8936700693743234,Supplier 4,Chennai,24,720,6,84.45773326792101,Pending,4.939255288620948,Rail,Route A,347.493907282405
cosmetics,SKU62,72.4090851678393,52,477,4465.482821895919,Male,87,17,5,10,Carrier A,1.0134865660958965,Supplier 4,Mumbai,30,392,8,1.0850685695870688,Pending,4.175439832774995,Rail,Route A,374.00508617309225
skincare,SKU32,73.45973683200027,23,792,5587.317894496621,Female,22,30,96,1,Carrier C,7.236510762615855,Supplier 2,Chennai,30,104,26,83.61525352503628,Pending,3.7034458462575612,Air,Route A,874.415765947065
skincare,SKU88,34.88698428736146,4,996,7568.2938470649515,Female,100,1,1,7,Carrier A,3.465710333344962,Supplier 3,Chennai,30,477,30,14.939985850941575,Pending,4.051708249186561,Air,Route A,132.7141213524342
cosmetics,SKU60,56.462233047985734,1,835,1061.618523013288,Non-binary,14,7,75,6,Carrier C,7.757530662409678,Supplier 1,Kolkata,30,726,30,46.08490639870348,Pass,4.939255288620948,Rail,Route A,367.1890446839202
skincare,SKU92,51.80736737876132,22,655,6902.941598718736,Female,66,1,40,7,Carrier C,7.208665035932011,Supplier 1,Mumbai,15,985,1,73.55618229359102,Pending,3.86525216674556,Road,Route B,330.24900714209707
skincare,SKU34,99.1713286386242,8,692,9866.465457979695,Non-binary,0,20,96,10,Carrier B,7.926757589810789,Supplier 3,Chennai,30,352,12,23.44761151529085,Pending,3.44914736347067,Air,Route A,836.6855617953314
skincare,SKU19,23.170621359931,97,8,5547.115987161035,Unknown,45,1,1,1,Carrier C,1.0134865660958965,Supplier 4,Kolkata,20,104,1,19.215322675284433,Pending,3.2914688440080235,Rail,Route A,997.4134501331946
haircare,SKU54,9.770293266133233,71,8,7699.093229746267,Unknown,94,24,19,4,Carrier C,3.9818432973193736,Supplier 5,Mumbai,23,841,1,99.46610860359912,Pass,2.3672713359369713,Rail,Route C,103.91624796070496
skincare,SKU81,1.6999760138659377,15,924,9866.465457979695,Female,38,14,68,4,Carrier A,8.453881944267819,Supplier 5,Mumbai,25,328,21,1.0850685695870688,Pending,2.2199357374827775,Road,Route C,953.0931669800414
skincare,SKU37,53.85983387472662,74,880,9866.465457979695,Female,37,20,52,7,Carrier C,9.92981624527726,Supplier 4,Mumbai,24,104,2,1.2042707788307148,Pending,3.1070481505372887,Road,Route A,839.7141106263691
skincare,SKU22,99.1713286386242,49,918,1061.618523013288,Male,75,10,96,8,Carrier C,2.74262913296971,Supplier 1,Chennai,30,486,2,84.13404670291631,Pending,3.878795142243003,Air,Route B,597.9205311425953
skincare,SKU99,58.79912799921041,11,802,3694.979035989835,Non-binary,0,17,56,4,Carrier A,5.428642758970104,Supplier 4,Delhi,26,458,30,99.46610860359912,Fail,4.939255288620948,Rail,Route A,704.5610539104432
haircare,SKU34,60.023790507378195,72,489,9085.520977389382,Female,51,8,96,10,Carrier B,9.736984900136203,Supplier 3,Mumbai,30,104,4,97.77436395111675,Fail,4.939255288620948,Air,Route A,377.63004241209563
skincare,SKU8,99.1713286386242,46,753,1061.618523013288,Non-binary,100,1,24,5,Carrier B,9.595659050734579,Supplier 1,Mumbai,30,170,20,17.992026391503053,Pending,0.0186075676310149,Air,Route C,345.3960334332591
cosmetics,SKU0,77.88178971437644,9,612,8612.290602915054,Unknown,41,1,96,5,Carrier B,6.723392976568943,Supplier 1,Chennai,30,104,21,99.46610860359912,Pending,3.8766711377207614,Air,Route A,997.4134501331946
haircare,SKU60,26.688508107679546,100,423,1061.618523013288,Female,63,11,8,4,Carrier A,1.0134865660958965,Supplier 3,Chennai,18,104,1,99.46610860359912,Pending,2.541982718807733,Rail,Route B,653.2622021383994
haircare,SKU20,68.4680479908532,1,659,7275.89818361723,Female,35,1,26,9,Carrier A,2.3801994211931836,Supplier 2,Chennai,14,109,14,99.46610860359912,Pass,1.4710715705256523,Sea,Route A,148.1676016265798
skincare,SKU17,99.1713286386242,19,830,5934.315558025367,Female,0,1,1,5,Carrier B,1.0134865660958965,Supplier 3,Delhi,30,104,15,61.08898007094446,Pending,3.219453564178513,Air,Route A,997.4134501331946
skincare,SKU36,67.03745687545474,44,35,9673.698905939651,Male,66,30,8,3,Carrier B,1.0134865660958965,Supplier 1,Delhi,30,303,7,1.0850685695870688,Pending,0.9395613599927719,Sea,Route B,278.2243118848458
skincare,SKU92,69.7953941466351,9,996,9866.465457979695,Female,100,1,96,9,Carrier C,7.9706992260413045,Supplier 4,Chennai,30,104,26,1.0850685695870688,Pending,3.5257451786084295,Rail,Route C,342.60879163991115
haircare,SKU8,38.922202451187886,30,733,7987.87334044651,Female,100,30,1,10,Carrier A,4.613967528540793,Supplier 1,Mumbai,16,104,14,1.0850685695870688,Pass,0.9060341473082979,Rail,Route A,103.91624796070496
skincare,SKU54,34.961325433882166,85,158,9866.465457979695,Female,47,25,14,10,Carrier C,1.0134865660958965,Supplier 1,Kolkata,26,985,2,84.67275588281817,Fail,4.939255288620948,Rail,Route C,460.9308041573883
haircare,SKU29,11.705525741018722,1,37,9866.465457979695,Female,6,1,1,2,Carrier A,8.615745261442727,Supplier 4,Chennai,29,404,28,26.816131246724392,Pending,2.4353171458368594,Rail,Route B,997.4134501331946
skincare,SKU29,87.45127767924629,45,535,7315.534097720618,Male,0,30,19,1,Carrier A,9.92981624527726,Supplier 4,Kolkata,27,104,20,68.91215845407625,Fail,4.939255288620948,Rail,Route B,997.4134501331946
skincare,SKU80,63.445891093230856,28,23,1061.618523013288,Female,18,12,20,5,Carrier B,6.070764813154631,Supplier 5,Delhi,23,623,30,67.98419122215526,Fail,4.210108214023457,Road,Route A,242.91200531725963
haircare,SKU37,1.6999760138659377,43,69,1884.5588786938015,Unknown,0,14,1,1,Carrier A,4.448204252323997,Supplier 4,Delhi,30,211,7,1.0850685695870688,Pass,0.0186075676310149,Road,Route A,224.80852118383575
skincare,SKU50,67.72383210793765,32,8,1918.5995472293832,Female,0,1,22,3,Carrier B,3.4919386589192003,Supplier 1,Chennai,29,938,1,79.16743946637992,Pending,4.939255288620948,Rail,Route B,639.957910768961
skincare,SKU20,99.1713286386242,55,736,9866.465457979695,Unknown,79,16,17,3,Carrier B,9.92981624527726,Supplier 1,Kolkata,28,104,20,53.79813125805003,Pending,2.797093198855431,Road,Route C,103.91624796070496
haircare,SKU23,1.6999760138659377,72,8,9203.983959786583,Female,54,14,4,1,Carrier C,2.475166285385042,Supplier 1,Kolkata,19,251,22,66.59673741432115,Pending,2.2030745959501212,Sea,Route C,696.491137770892
skincare,SKU73,63.89820286558188,19,8,4561.527285896405,Male,100,1,57,9,Carrier A,3.463005859275442,Supplier 3,Mumbai,30,658,8,99.46610860359912,Pending,3.6642511121513754,Air,Route C,744.186863617187
skincare,SKU79,99.1713286386242,15,148,9866.465457979695,Unknown,100,1,1,10,Carrier C,4.151512683012481,Supplier 1,Chennai,30,104,1,99.46610860359912,Pending,3.348092554624839,Rail,Route A,103.91624796070496
haircare,SKU14,1.6999760138659377,54,996,8362.11495776888,Female,50,10,65,10,Carrier C,2.4701017128546248,Supplier 3,Chennai,30,491,20,80.9459395787352,Fail,4.939255288620948,Air,Route B,632.5065062699284
skincare,SKU46,65.34254349029206,34,996,7287.635704638396,Male,7,30,40,10,Carrier B,4.738962313483793,Supplier 1,Chennai,30,431,2,1.0850685695870688,Pending,2.0685176342330145,Rail,Route C,634.4559550245747
skincare,SKU24,76.97983057924438,85,888,1061.618523013288,Female,28,27,67,3,Carrier B,7.5815961279950255,Supplier 5,Delhi,23,186,9,9.386602134016902,Pending,0.0186075676310149,Road,Route B,856.9902516496537
haircare,SKU63,3.7074028642056263,12,996,8319.284706520051,Female,0,26,63,10,Carrier A,4.3834470914794785,Supplier 3,Chennai,30,104,16,78.47727101753048,Fail,4.939255288620948,Rail,Route A,182.9879127775025
skincare,SKU90,71.58361755012984,22,8,4130.877903854509,Female,0,17,55,3,Carrier A,9.92981624527726,Supplier 4,Chennai,30,985,3,1.826465696323254,Pending,4.939255288620948,Rail,Route A,779.9199261539582
skincare,SKU49,4.472454721549187,47,277,9657.43277622129,Female,0,17,64,5,Carrier B,2.9800978900855926,Supplier 1,Kolkata,10,876,5,1.0850685695870688,Pending,1.4015212723430408,Rail,Route A,548.9752493720171
haircare,SKU82,1.6999760138659377,36,780,8144.8553295903785,Male,6,30,54,1,Carrier A,2.3561439498237693,Supplier 4,Kolkata,20,380,4,95.7606782851891,Pending,3.739489271783275,Rail,Route C,103.91624796070496
skincare,SKU30,6.054795990073224,41,642,8041.358876315159,Male,82,28,77,10,Carrier A,9.92981624527726,Supplier 1,Chennai,29,342,12,1.0850685695870688,Fail,3.8901086709794823,Air,Route B,103.91624796070496
skincare,SKU95,1.6999760138659377,77,8,5998.941924172407,Female,68,28,28,6,Carrier A,9.679343567450395,Supplier 1,Mumbai,20,717,10,99.46610860359912,Pending,1.8856898375442261,Rail,Route A,711.9727923898104
skincare,SKU82,56.238747038704915,25,8,1061.618523013288,Female,89,1,6,10,Carrier B,3.0543039139507266,Supplier 2,Kolkata,30,104,14,99.46610860359912,Pending,4.939255288620948,Road,Route C,103.91624796070496
skincare,SKU28,53.85040456206235,1,996,7740.14455757322,Female,58,1,51,1,Carrier B,2.46551429686153,Supplier 1,Kolkata,30,104,8,1.0850685695870688,Fail,0.0186075676310149,Road,Route A,640.1304205952463
skincare,SKU21,99.1713286386242,35,460,1061.618523013288,Unknown,39,25,17,10,Carrier C,4.40157695598519,Supplier 4,Chennai,30,160,1,1.0850685695870688,Pending,4.833394409082848,Road,Route C,103.91624796070496
haircare,SKU38,36.55798187174405,1,80,6431.611424154726,Non-binary,1,1,96,6,Carrier C,3.5815662012473055,Supplier 4,Mumbai,20,212,16,1.0850685695870688,Fail,1.2776718937385612,Rail,Route B,447.38973824290366
haircare,SKU28,65.14308718536984,100,128,4997.481122205317,Female,13,12,95,3,Carrier C,8.171773823413334,Supplier 4,Chennai,26,961,14,75.66009531642052,Pending,4.939255288620948,Sea,Route A,377.34114476715183
haircare,SKU93,53.19917329274483,8,211,9866.465457979695,Male,0,1,85,4,Carrier A,9.92981624527726,Supplier 5,Mumbai,11,904,30,19.525746238243403,Pending,4.939255288620948,Road,Route C,885.180030650185
skincare,SKU15,1.6999760138659377,1,610,6093.271620448741,Female,19,9,1,6,Carrier C,4.445846436149671,Supplier 1,Kolkata,1,945,5,48.60226740987093,Pending,4.939255288620948,Road,Route A,103.91624796070496
haircare,SKU15,51.48501755938945,5,996,9866.465457979695,Unknown,100,30,39,7,Carrier B,6.5720518854556245,Supplier 1,Chennai,30,104,27,66.23999990358413,Pending,4.027336863698915,Road,Route C,694.6341656905956
cosmetics,SKU43,50.35941568500188,17,447,1061.618523013288,Male,35,9,20,10,Carrier B,5.425478472693804,Supplier 4,Bangalore,30,120,9,5.585768587526882,Pass,2.377584091256489,Rail,Route A,643.7727110100109
haircare,SKU4,11.393751550056347,7,196,2166.66703983509,Male,14,11,1,1,Carrier B,1.0134865660958965,Supplier 1,Chennai,12,468,3,64.24357821047734,Pending,4.1493845795699364,Rail,Route A,416.2037292222242
haircare,SKU31,74.76542921545999,15,8,4585.078902544526,Male,0,1,6,9,Carrier B,3.919296701372492,Supplier 5,Kolkata,30,104,13,27.858079533264444,Fail,3.8335615368599534,Air,Route C,675.0937471378037
skincare,SKU30,69.25049140806438,26,996,8468.807076322282,Female,81,1,77,3,Carrier B,8.90698054244131,Supplier 3,Chennai,30,104,13,39.849323167433454,Fail,4.939255288620948,Rail,Route B,103.91624796070496
skincare,SKU87,99.1713286386242,29,996,3195.1622889472665,Female,70,8,12,10,Carrier A,5.68947002282053,Supplier 4,Kolkata,12,934,16,92.19618854895509,Fail,4.939255288620948,Air,Route A,103.91624796070496
skincare,SKU1,54.35676630638801,68,26,1061.618523013288,Non-binary,14,1,17,9,Carrier A,2.8190067891333515,Supplier 1,Chennai,12,985,1,45.63616202484003,Pass,3.210297983668789,Rail,Route A,742.2335367294677
haircare,SKU6,78.68440391484391,66,8,9866.465457979695,Female,0,1,38,1,Carrier C,7.720515487771638,Supplier 1,Bangalore,1,268,1,54.92975177755212,Pending,4.939255288620948,Rail,Route A,997.4134501331946
skincare,SKU15,72.63048265908508,45,8,2997.889037214522,Female,100,12,1,1,Carrier B,7.550008381282732,Supplier 2,Chennai,30,104,30,50.17112887052167,Pending,3.5709793771231526,Sea,Route B,278.17926148201434
skincare,SKU40,1.6999760138659377,20,996,9866.465457979695,Female,43,30,53,5,Carrier A,5.9383487434411535,Supplier 3,Bangalore,30,378,30,34.29102033891032,Pending,3.296460502793187,Rail,Route A,390.35941696058063
cosmetics,SKU23,52.10804836790936,37,433,2266.480602987901,Male,35,1,39,4,Carrier B,3.6819351854858064,Supplier 4,Chennai,9,968,7,99.46610860359912,Pending,2.104138848862587,Sea,Route C,267.9929911369444
skincare,SKU85,78.23646600225212,31,996,4646.980098613317,Male,65,12,39,7,Carrier C,9.92981624527726,Supplier 1,Mumbai,27,336,22,37.609229434814,Pending,2.1027285794539345,Rail,Route C,997.4134501331946
haircare,SKU56,1.6999760138659377,1,89,1061.618523013288,Male,61,10,24,10,Carrier B,2.2043167499226444,Supplier 5,Kolkata,1,980,4,81.51608276675337,Pending,4.939255288620948,Rail,Route A,906.634627774878
cosmetics,SKU65,1.6999760138659377,8,92,6085.320768970946,Female,57,16,1,6,Carrier C,5.17658520652024,Supplier 5,Kolkata,22,132,13,1.0850685695870688,Pass,1.2434042088865565,Air,Route A,247.4202232011569
skincare,SKU1,99.1713286386242,1,381,1061.618523013288,Non-binary,95,19,30,8,Carrier A,5.00045813404534,Supplier 1,Mumbai,27,985,8,99.46610860359912,Pass,2.251201893056854,Sea,Route C,127.72924576331874
skincare,SKU94,25.260513515902744,77,996,9866.465457979695,Non-binary,100,27,76,9,Carrier B,6.96717573023904,Supplier 1,Bangalore,30,104,20,28.711192900141157,Pending,0.0186075676310149,Rail,Route B,103.91624796070496
skincare,SKU25,99.1713286386242,22,760,9866.465457979695,Unknown,52,1,96,10,Carrier A,7.754532903634743,Supplier 2,Kolkata,24,677,6,21.410043037556058,Pending,1.2950373433835076,Road,Route B,823.926224093701
haircare,SKU38,47.28839388737295,39,446,8178.903954802603,Male,38,1,8,1,Carrier C,1.0134865660958965,Supplier 4,Mumbai,27,985,30,99.46610860359912,Pending,2.5846926742918512,Rail,Route C,128.33575818149967
cosmetics,SKU66,99.1713286386242,43,840,9866.465457979695,Female,56,16,13,10,Carrier C,1.0134865660958965,Supplier 1,Chennai,30,104,1,50.280493338149995,Fail,3.478986631693215,Rail,Route C,543.4058657554799
haircare,SKU78,99.1713286386242,20,745,5293.772142577843,Male,0,16,58,3,Carrier B,2.56452138636537,Supplier 1,Delhi,23,777,8,99.46610860359912,Fail,3.050548248402828,Rail,Route A,658.4838160921443
skincare,SKU47,67.72238508933397,1,8,7424.642675645033,Male,32,1,24,7,Carrier A,9.637980504253278,Supplier 1,Kolkata,29,321,20,1.0850685695870688,Pending,4.939255288620948,Sea,Route A,391.2678045118596
haircare,SKU83,78.23012428070793,1,8,3555.5431961931313,Non-binary,0,1,76,1,Carrier B,1.3318469722963688,Supplier 4,Chennai,30,300,25,1.0850685695870688,Pending,0.0186075676310149,Air,Route B,166.59780921544385
cosmetics,SKU42,68.20504051376463,42,996,4949.788633030537,Non-binary,7,5,96,7,Carrier B,9.92981624527726,Supplier 1,Chennai,20,820,30,1.0850685695870688,Pending,3.3932293381901175,Air,Route A,499.57856056843565
skincare,SKU84,19.584744215153858,1,110,8408.99299543405,Unknown,54,1,54,7,Carrier A,2.667405135090182,Supplier 5,Mumbai,27,110,8,1.0850685695870688,Pending,1.5977504585021367,Rail,Route B,599.3802303802561
skincare,SKU63,77.83602091687926,1,353,8690.881051485489,Male,21,1,74,2,Carrier B,7.337686941270929,Supplier 3,Bangalore,22,903,30,79.5453115562657,Pending,4.939255288620948,Road,Route A,435.12594265665706
